2025-09-12 17:55:59.092831	https://www.encodeproject.org/report/?type=Experiment&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&assay_title=TF+ChIP-seq&status=released&biosample_ontology.term_name=WTC11&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR063FUV/	ENCSR063FUV	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF143-human/	ZNF143	ZNF143	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF143	WTC11	GEO:GSE231011	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF582PPA/,/files/ENCFF503CRH/,/files/ENCFF992FXG/,/files/ENCFF348LRH/,/files/ENCFF249JUK/,/files/ENCFF137RZE/,/files/ENCFF715DQS/,/files/ENCFF859ZLT/,/files/ENCFF260NBP/,/files/ENCFF608QMB/,/files/ENCFF737PNY/,/files/ENCFF661WSU/,/files/ENCFF660WAE/,/files/ENCFF462AMC/,/files/ENCFF604MSN/,/files/ENCFF739SCB/,/files/ENCFF709ZFH/,/files/ENCFF786PKV/,/files/ENCFF063WPV/,/files/ENCFF094IHH/,/files/ENCFF216NJG/,/files/ENCFF812RUZ/,/files/ENCFF924OLT/,/files/ENCFF752VJM/		ENCBS177SGI,ENCBS196ZEM	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/6658a224-82da-4005-9b5e-66265876d148/,/replicates/ae3011e5-2654-4861-8629-c10f1da9bea9/				
/experiments/ENCSR717QWW/	ENCSR717QWW	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF425-human/	ZNF425	ZNF425	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF425	WTC11	GEO:GSE208919	eGFP-ZNF425 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF077YKK/,/files/ENCFF443KYK/,/files/ENCFF031OGO/,/files/ENCFF841GMN/,/files/ENCFF945AZH/,/files/ENCFF609YSH/,/files/ENCFF657EWK/,/files/ENCFF496WSD/,/files/ENCFF431UKC/,/files/ENCFF142KQS/,/files/ENCFF228LXG/,/files/ENCFF954QWS/,/files/ENCFF215PNS/,/files/ENCFF658JUX/,/files/ENCFF933PPN/,/files/ENCFF795ONA/,/files/ENCFF696UQR/,/files/ENCFF665IBX/,/files/ENCFF412RXA/,/files/ENCFF536ZUR/,/files/ENCFF103ZYJ/,/files/ENCFF640UWT/,/files/ENCFF749WTF/,/files/ENCFF992ZXB/,/files/ENCFF542YEL/,/files/ENCFF359IXT/		ENCBS382RTD,ENCBS811SPH	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/6e28da6b-7f30-41df-9812-d8d7edf0eaf7/,/replicates/f5cbc3a5-1015-4568-951b-755c52791391/				
/experiments/ENCSR807VQT/	ENCSR807VQT	ChIP-seq	TF ChIP-seq	cell line	/targets/ZMAT4-human/	ZMAT4	ZMAT4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZMAT4	WTC11	GEO:GSE188026	eGFP-ZMAT4 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF973TCJ/,/files/ENCFF095YUN/,/files/ENCFF195FGF/,/files/ENCFF519KZB/,/files/ENCFF092WKT/,/files/ENCFF941POL/,/files/ENCFF262JRH/,/files/ENCFF689JRG/,/files/ENCFF350QSL/,/files/ENCFF195HGB/,/files/ENCFF030YMB/,/files/ENCFF576WWH/,/files/ENCFF822FRR/,/files/ENCFF360IHG/,/files/ENCFF964XPT/,/files/ENCFF032FIB/,/files/ENCFF939JRH/,/files/ENCFF690VIS/,/files/ENCFF824KPW/,/files/ENCFF325DUC/,/files/ENCFF280HZP/,/files/ENCFF821NEK/,/files/ENCFF243ARF/,/files/ENCFF735ENC/,/files/ENCFF812XIA/,/files/ENCFF608UXZ/		ENCBS033IAJ,ENCBS113VKH	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/a6c61497-9606-4a6e-ade9-aaae329021f0/,/replicates/ce400e94-99c2-411a-9967-b5b950631430/				
/experiments/ENCSR413CVQ/	ENCSR413CVQ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF423-human/	ZNF423	ZNF423	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF423	WTC11	GEO:GSE209231	eGFP-ZNF423 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF856OJJ/,/files/ENCFF801NVC/,/files/ENCFF225KRU/,/files/ENCFF236YAW/,/files/ENCFF515BJN/,/files/ENCFF482SOE/,/files/ENCFF511CRA/,/files/ENCFF303OZV/,/files/ENCFF258TPO/,/files/ENCFF124JPD/,/files/ENCFF743HBP/,/files/ENCFF504TJW/,/files/ENCFF397AOB/,/files/ENCFF411CJK/,/files/ENCFF533JEV/,/files/ENCFF480NFI/,/files/ENCFF534ZKR/,/files/ENCFF937YVV/,/files/ENCFF477SGG/,/files/ENCFF459BFD/,/files/ENCFF717YTN/,/files/ENCFF976WEQ/,/files/ENCFF552JIF/,/files/ENCFF574PBR/,/files/ENCFF973DIQ/,/files/ENCFF079OEU/		ENCBS193YIA,ENCBS509EYZ	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/46e641a1-de96-44af-8774-bc5b78ab22e4/,/replicates/0622a61e-1706-4130-8b66-9955e44653b7/				
/experiments/ENCSR905MSY/	ENCSR905MSY	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXJ3-human/	FOXJ3	FOXJ3	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens FOXJ3	WTC11	GEO:GSE188080	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF498VKA/,/files/ENCFF890BKY/,/files/ENCFF510SLA/,/files/ENCFF448HLD/,/files/ENCFF595KUE/,/files/ENCFF746TJV/,/files/ENCFF909BTK/,/files/ENCFF161RUN/,/files/ENCFF179HBZ/,/files/ENCFF678WXZ/,/files/ENCFF585TFW/,/files/ENCFF638NKZ/,/files/ENCFF657TIJ/,/files/ENCFF885VZE/,/files/ENCFF266YMO/,/files/ENCFF071VTO/,/files/ENCFF870HDL/,/files/ENCFF140WKK/,/files/ENCFF979ZZT/,/files/ENCFF372SVW/,/files/ENCFF987LCV/,/files/ENCFF581NLM/,/files/ENCFF117RRT/,/files/ENCFF405LHU/		ENCBS284UUT,ENCBS725WVN	2,1	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/c726aee2-f3b8-4cb9-99e5-c732c7498828/,/replicates/7a9f6ba2-8b14-4abc-bcc0-7c62832c27d9/				
/experiments/ENCSR261EBV/	ENCSR261EBV	ChIP-seq	TF ChIP-seq	cell line	/targets/AFF4-human/	AFF4	AFF4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4	WTC11	GEO:GSE230918	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF661IGO/,/files/ENCFF839GVX/,/files/ENCFF773MWU/,/files/ENCFF376WBO/,/files/ENCFF590VFH/,/files/ENCFF044OIH/,/files/ENCFF406CNC/,/files/ENCFF019MKT/,/files/ENCFF182MYC/,/files/ENCFF140QLY/,/files/ENCFF720SAV/,/files/ENCFF175FXX/,/files/ENCFF474UTJ/,/files/ENCFF685JMN/,/files/ENCFF016PVF/,/files/ENCFF900UFL/,/files/ENCFF614YUI/,/files/ENCFF272XMQ/,/files/ENCFF556XTF/,/files/ENCFF409WRR/,/files/ENCFF835WQS/,/files/ENCFF302NCY/,/files/ENCFF178TLJ/,/files/ENCFF772OAD/		ENCBS118TWJ,ENCBS792GQU	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/fae12481-262b-4b8c-9ffe-fdf7db4a64de/,/replicates/286f3901-ca68-45ed-b3fd-d06db42a46da/				
/experiments/ENCSR203PCF/	ENCSR203PCF	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF121-human/	ZNF121	ZNF121	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF121	WTC11	GEO:GSE231232	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF870UTK/,/files/ENCFF430NJW/,/files/ENCFF232DFU/,/files/ENCFF145ETI/,/files/ENCFF037BCV/,/files/ENCFF382UOB/,/files/ENCFF291API/,/files/ENCFF547ULN/,/files/ENCFF227YXX/,/files/ENCFF738YSV/,/files/ENCFF162WYW/,/files/ENCFF989PAM/,/files/ENCFF656WRN/,/files/ENCFF489WIL/,/files/ENCFF781UHH/,/files/ENCFF505YAI/,/files/ENCFF889JNF/,/files/ENCFF194ORH/,/files/ENCFF974DKV/,/files/ENCFF674NKJ/,/files/ENCFF006UJZ/,/files/ENCFF339UXH/,/files/ENCFF854WBM/,/files/ENCFF529MAW/		ENCBS885KFH,ENCBS732AQT	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/66ec5f4d-7dd7-4bae-bcaf-adef3ffbc661/,/replicates/516922ef-1a64-4e46-98eb-995072391cfd/				
/experiments/ENCSR032DGZ/	ENCSR032DGZ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF281-human/	ZNF281	ZNF281	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF281	WTC11	GEO:GSE230952	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF914OBI/,/files/ENCFF419BXA/,/files/ENCFF116NED/,/files/ENCFF817DIO/,/files/ENCFF668VEM/,/files/ENCFF358FGQ/,/files/ENCFF719SUO/,/files/ENCFF888WSN/,/files/ENCFF716OVN/,/files/ENCFF481RDR/,/files/ENCFF295XHP/,/files/ENCFF551GAV/,/files/ENCFF862XJC/,/files/ENCFF111DCA/,/files/ENCFF026BQD/,/files/ENCFF912GWD/,/files/ENCFF003UFQ/,/files/ENCFF051IQQ/,/files/ENCFF951YGQ/,/files/ENCFF898PRA/,/files/ENCFF846TWY/,/files/ENCFF873BIW/,/files/ENCFF525ANU/,/files/ENCFF368SLC/		ENCBS023HSW,ENCBS244DYF	2,1	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/03ded9cc-58c8-4853-ae69-9e0f15122bae/,/replicates/0d294382-0531-4e02-ba1f-59df0ae58c80/				
/experiments/ENCSR753PPY/	ENCSR753PPY	ChIP-seq	TF ChIP-seq	cell line	/targets/TCF7-human/	TCF7	TCF7	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TCF7	WTC11	GEO:GSE230940	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF821HJV/,/files/ENCFF301FYN/,/files/ENCFF375MII/,/files/ENCFF307IJE/,/files/ENCFF652IAK/,/files/ENCFF431UYL/,/files/ENCFF687REI/,/files/ENCFF242KQW/,/files/ENCFF032CCV/,/files/ENCFF485LFI/,/files/ENCFF119ZRQ/,/files/ENCFF858TUC/,/files/ENCFF862GKY/,/files/ENCFF814XJI/,/files/ENCFF267NJL/,/files/ENCFF368FDS/,/files/ENCFF676HIK/,/files/ENCFF881EJD/,/files/ENCFF881MOM/,/files/ENCFF453BYN/,/files/ENCFF127JYO/,/files/ENCFF450AOF/,/files/ENCFF199OXB/,/files/ENCFF763KTT/		ENCBS056NAC,ENCBS787MLA	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/19622904-3e5d-4f6c-a5a6-0bf2d88ece89/,/replicates/a3f6b93c-e0fc-491c-b8ca-c05eb22f240e/				
/experiments/ENCSR352RXE/	ENCSR352RXE	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXK1-human/	FOXK1	FOXK1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens FOXK1	WTC11	GEO:GSE231036	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF353QLT/,/files/ENCFF707ENR/,/files/ENCFF780AAQ/,/files/ENCFF808UQI/,/files/ENCFF841VIY/,/files/ENCFF577LLQ/,/files/ENCFF684GVQ/,/files/ENCFF101ANS/,/files/ENCFF114MUG/,/files/ENCFF852GPE/,/files/ENCFF025SMZ/,/files/ENCFF075XWJ/,/files/ENCFF452YYY/,/files/ENCFF427FES/,/files/ENCFF681KEI/,/files/ENCFF930FEU/,/files/ENCFF875IGU/,/files/ENCFF704XKZ/,/files/ENCFF148IWW/,/files/ENCFF139IRY/,/files/ENCFF934PLP/,/files/ENCFF382CBF/,/files/ENCFF785SCQ/,/files/ENCFF601ZBQ/		ENCBS086YZT,ENCBS270CVP	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/50596962-91e1-473b-b4ee-8b043dea8290/,/replicates/93d845cf-71d7-4eca-9564-c58d2aef70b6/				
/experiments/ENCSR499FDW/	ENCSR499FDW	ChIP-seq	TF ChIP-seq	cell line	/targets/ZSCAN18-human/	ZSCAN18	ZSCAN18	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN18	WTC11	GEO:GSE209488	eGFP-ZSCAN18 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF774IZH/,/files/ENCFF739RCP/,/files/ENCFF326KLZ/,/files/ENCFF792HFH/,/files/ENCFF065ZWU/,/files/ENCFF264HLO/,/files/ENCFF174NXI/,/files/ENCFF174VTW/,/files/ENCFF684NOQ/,/files/ENCFF164DPP/,/files/ENCFF323FUG/,/files/ENCFF878JKD/,/files/ENCFF700AAC/,/files/ENCFF188TKF/,/files/ENCFF148RAC/,/files/ENCFF279SXU/,/files/ENCFF919EQP/,/files/ENCFF578QWE/,/files/ENCFF969PVK/,/files/ENCFF418JRI/,/files/ENCFF689TYB/,/files/ENCFF760MLZ/,/files/ENCFF867QWX/,/files/ENCFF032NGH/,/files/ENCFF523PEC/,/files/ENCFF425PCX/		ENCBS625XGB,ENCBS187HTQ	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/b8ccd442-3210-41c3-959d-839b63e91885/,/replicates/92db4a50-2f6c-4142-8801-3bf8daeba65a/				
/experiments/ENCSR722OTA/	ENCSR722OTA	ChIP-seq	TF ChIP-seq	cell line	/targets/NR3C1-human/	NR3C1	NR3C1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens NR3C1	WTC11	GEO:GSE231183	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF007WZG/,/files/ENCFF416QRO/,/files/ENCFF840IDB/,/files/ENCFF910LYL/,/files/ENCFF743OZK/,/files/ENCFF667OJS/,/files/ENCFF148UPN/,/files/ENCFF461CFM/,/files/ENCFF022JVA/,/files/ENCFF992OJU/,/files/ENCFF686WQV/,/files/ENCFF769JEL/,/files/ENCFF080QDH/,/files/ENCFF458RPT/,/files/ENCFF049IAT/,/files/ENCFF587EOU/,/files/ENCFF568QQC/,/files/ENCFF175JBQ/,/files/ENCFF422OEM/,/files/ENCFF917BMC/,/files/ENCFF640UMI/,/files/ENCFF282ZSX/,/files/ENCFF439VDP/,/files/ENCFF929NKD/		ENCBS441ZFR,ENCBS058KJK	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/7d072be6-0dc3-4521-892b-739bee7f7c63/,/replicates/65327323-3116-4d6a-8da1-b9e1632b2cca/				
/experiments/ENCSR229QAN/	ENCSR229QAN	ChIP-seq	TF ChIP-seq	cell line	/targets/USF2-human/	USF2	USF2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens USF2	WTC11	GEO:GSE231266	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF443KGT/,/files/ENCFF290CQC/,/files/ENCFF715UBL/,/files/ENCFF378DTB/,/files/ENCFF644HIP/,/files/ENCFF596VXK/,/files/ENCFF753OIR/,/files/ENCFF926QFZ/,/files/ENCFF543VMM/,/files/ENCFF687KZA/,/files/ENCFF106JKR/,/files/ENCFF464GEH/,/files/ENCFF201GVS/,/files/ENCFF280NPP/,/files/ENCFF075TJA/,/files/ENCFF026CZJ/,/files/ENCFF512UPN/,/files/ENCFF071DRB/,/files/ENCFF851JIN/,/files/ENCFF149XGX/,/files/ENCFF904WRZ/,/files/ENCFF451ABT/,/files/ENCFF139JAW/,/files/ENCFF798GJF/		ENCBS008DPE,ENCBS735TBJ	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/741f14b5-c0d1-4a13-ba0b-5986224d8728/,/replicates/9fdbc973-0c7c-4aec-9246-654a89d8aed2/				
/experiments/ENCSR454GVT/	ENCSR454GVT	ChIP-seq	TF ChIP-seq	cell line	/targets/NR2C2-human/	NR2C2	NR2C2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens NR2C2	WTC11	GEO:GSE231192	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF018VTG/,/files/ENCFF920COE/,/files/ENCFF407QTR/,/files/ENCFF274TKZ/,/files/ENCFF501DEB/,/files/ENCFF885CUM/,/files/ENCFF848DOJ/,/files/ENCFF461ZYT/,/files/ENCFF630WNS/,/files/ENCFF463BGX/,/files/ENCFF229HSM/,/files/ENCFF939LDP/,/files/ENCFF566FOB/,/files/ENCFF684BNN/,/files/ENCFF067CTT/,/files/ENCFF896ODS/,/files/ENCFF809ZZN/,/files/ENCFF047FKA/,/files/ENCFF625GHU/,/files/ENCFF427BXE/,/files/ENCFF847UIM/,/files/ENCFF499PSS/,/files/ENCFF755UDK/,/files/ENCFF760PIW/		ENCBS263JSQ,ENCBS172GGA	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/5a2d8fce-80ae-4b72-b135-693208b9fab7/,/replicates/667868e9-1da1-4b40-9c48-3cb63137e01a/				
/experiments/ENCSR804OBA/	ENCSR804OBA	ChIP-seq	TF ChIP-seq	cell line	/targets/JUN-human/	JUN	JUN	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens JUN	WTC11	GEO:GSE231009	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF737ALK/,/files/ENCFF411ZTS/,/files/ENCFF475YWT/,/files/ENCFF904YQY/,/files/ENCFF172UDA/,/files/ENCFF754ZCE/,/files/ENCFF120XOC/,/files/ENCFF260EFE/,/files/ENCFF991BSL/,/files/ENCFF281HJL/,/files/ENCFF926EPH/,/files/ENCFF981JFA/,/files/ENCFF246CAF/,/files/ENCFF306KNY/,/files/ENCFF361QLH/,/files/ENCFF040QGO/,/files/ENCFF584DJA/,/files/ENCFF207SZF/,/files/ENCFF459NUP/,/files/ENCFF353RWX/,/files/ENCFF335LPR/,/files/ENCFF932RPV/,/files/ENCFF319VEB/,/files/ENCFF775BCH/		ENCBS035FHS,ENCBS742ISR	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/7d6e9d1f-e6c3-4c99-98e4-88b2f03291cf/,/replicates/6490acfe-eebc-4f55-9a6d-10817c486345/				
/experiments/ENCSR110QIL/	ENCSR110QIL	ChIP-seq	TF ChIP-seq	cell line	/targets/RORB-human/	RORB	RORB	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens RORB	WTC11	GEO:GSE187382	eGFP-RORB ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF761PKE/,/files/ENCFF285XEJ/,/files/ENCFF271SWP/,/files/ENCFF583EPZ/,/files/ENCFF303HBG/,/files/ENCFF567YNZ/,/files/ENCFF588QSA/,/files/ENCFF913QGW/,/files/ENCFF666WJE/,/files/ENCFF155MME/,/files/ENCFF116YGC/,/files/ENCFF336JWN/,/files/ENCFF690DCC/,/files/ENCFF869UMC/,/files/ENCFF819UNC/,/files/ENCFF530NZR/,/files/ENCFF989FMK/,/files/ENCFF614GFO/,/files/ENCFF444ARW/,/files/ENCFF836AVV/,/files/ENCFF054KPG/,/files/ENCFF638NYF/,/files/ENCFF614QWO/,/files/ENCFF916YVA/,/files/ENCFF675YRX/,/files/ENCFF152OXS/,/files/ENCFF121MXE/,/files/ENCFF615NCB/,/files/ENCFF593BJY/,/files/ENCFF826QXZ/		ENCBS510ARK,ENCBS563AAL	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/2cbf12c3-7054-41a0-a0ab-d3935b62f5c7/,/replicates/b5b5fdc2-6b74-4c7d-9f1e-a28749039f2e/				
/experiments/ENCSR963CCJ/	ENCSR963CCJ	ChIP-seq	TF ChIP-seq	cell line	/targets/ARID4B-human/	ARID4B	ARID4B	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B	WTC11	GEO:GSE231278	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF180XNJ/,/files/ENCFF338WGV/,/files/ENCFF999OTR/,/files/ENCFF857XDG/,/files/ENCFF581SQQ/,/files/ENCFF843URG/,/files/ENCFF069JJZ/,/files/ENCFF448ACV/,/files/ENCFF334UUA/,/files/ENCFF854CGX/,/files/ENCFF105CNO/,/files/ENCFF154TWJ/,/files/ENCFF218YSC/,/files/ENCFF152ZHF/,/files/ENCFF166WAD/,/files/ENCFF079MDP/,/files/ENCFF708PXG/,/files/ENCFF491QIO/,/files/ENCFF394EQB/,/files/ENCFF431PGU/,/files/ENCFF413VSG/,/files/ENCFF204FAE/,/files/ENCFF441HDK/,/files/ENCFF896WUH/		ENCBS609KFP,ENCBS045WGX	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/bd80315f-6781-49b8-8cdc-21120f6b8689/,/replicates/c0a93a22-5ca9-4210-9163-551b56993bf2/				
/experiments/ENCSR096OUP/	ENCSR096OUP	ChIP-seq	TF ChIP-seq	cell line	/targets/NFATC4-human/	NFATC4	NFATC4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens NFATC4	WTC11	GEO:GSE208522	eGFP-NFATC4 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF461YEI/,/files/ENCFF025KSC/,/files/ENCFF289OMX/,/files/ENCFF278YIU/,/files/ENCFF185XMX/,/files/ENCFF183SCQ/,/files/ENCFF271CKX/,/files/ENCFF018DFF/,/files/ENCFF326QCQ/,/files/ENCFF290MVS/,/files/ENCFF944GUI/,/files/ENCFF461WTP/,/files/ENCFF734ZVG/,/files/ENCFF704OUI/,/files/ENCFF906JZN/,/files/ENCFF670AXU/,/files/ENCFF531JMS/,/files/ENCFF863FIT/,/files/ENCFF184JPU/,/files/ENCFF049JMQ/,/files/ENCFF230EPT/,/files/ENCFF686KOE/,/files/ENCFF744MZI/,/files/ENCFF558DUY/,/files/ENCFF472NQJ/,/files/ENCFF262VYU/		ENCBS777SQN,ENCBS216HTR	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/49508c33-04c2-4e1c-af25-c1fd85414114/,/replicates/9c6957b5-0943-4e7c-9b67-6def0473fea1/				
/experiments/ENCSR592ZQB/	ENCSR592ZQB	ChIP-seq	TF ChIP-seq	cell line	/targets/IRF2-human/	IRF2	IRF2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens IRF2	WTC11	GEO:GSE230992	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF100OQZ/,/files/ENCFF499PJK/,/files/ENCFF894LBZ/,/files/ENCFF192AZT/,/files/ENCFF262ZGL/,/files/ENCFF541FQZ/,/files/ENCFF250ZLK/,/files/ENCFF252SRN/,/files/ENCFF534TJT/,/files/ENCFF078IJQ/,/files/ENCFF397ZMN/,/files/ENCFF710ZDJ/,/files/ENCFF168YVH/,/files/ENCFF044GTW/,/files/ENCFF321ZCR/,/files/ENCFF769LOH/,/files/ENCFF771ORT/,/files/ENCFF469OMP/,/files/ENCFF569DBX/,/files/ENCFF357LHZ/,/files/ENCFF148GMV/,/files/ENCFF461YTO/,/files/ENCFF150PLC/,/files/ENCFF591FTP/		ENCBS069BLK,ENCBS104TUU	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/f776c968-12b8-4efd-b7f8-d7e660949ac0/,/replicates/3246bb20-5134-4102-b9b9-d69b5b90136f/				
/experiments/ENCSR943MQH/	ENCSR943MQH	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB33-human/	ZBTB33	ZBTB33	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB33	WTC11	GEO:GSE231249	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF948POG/,/files/ENCFF057FNJ/,/files/ENCFF440KUU/,/files/ENCFF845PMY/,/files/ENCFF006YFG/,/files/ENCFF452KGW/,/files/ENCFF094GPD/,/files/ENCFF390UCT/,/files/ENCFF050ZXM/,/files/ENCFF832CGR/,/files/ENCFF630UOU/,/files/ENCFF306HDB/,/files/ENCFF829AZA/,/files/ENCFF030KSD/,/files/ENCFF048CFR/,/files/ENCFF561SZF/,/files/ENCFF812NLR/,/files/ENCFF309KNX/,/files/ENCFF891TFC/,/files/ENCFF887MLK/,/files/ENCFF313FDY/,/files/ENCFF662WHN/,/files/ENCFF231XIJ/,/files/ENCFF079UGL/		ENCBS754MZN,ENCBS181KYB	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/9ce11f67-41e6-4112-9942-b140185cc389/,/replicates/68e18756-5226-4017-b1f6-9f67fd69e41f/				
/experiments/ENCSR029OPK/	ENCSR029OPK	ChIP-seq	TF ChIP-seq	cell line	/targets/ESRRA-human/	ESRRA	ESRRA	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ESRRA	WTC11	GEO:GSE230930	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF596MQW/,/files/ENCFF237VBD/,/files/ENCFF184DFN/,/files/ENCFF367HOP/,/files/ENCFF826TAK/,/files/ENCFF081CNK/,/files/ENCFF067NPO/,/files/ENCFF893SBZ/,/files/ENCFF148KSM/,/files/ENCFF805ZDN/,/files/ENCFF908MWO/,/files/ENCFF483OAU/,/files/ENCFF052JIW/,/files/ENCFF723TGQ/,/files/ENCFF258HYD/,/files/ENCFF155PKK/,/files/ENCFF918CQJ/,/files/ENCFF233TNH/,/files/ENCFF384WDO/,/files/ENCFF823RWZ/,/files/ENCFF720VUS/,/files/ENCFF303BSQ/,/files/ENCFF591YCA/,/files/ENCFF974MZT/		ENCBS614PLT,ENCBS551RFU	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/eecf2ca2-df26-46b2-9b16-7be65a7f41c4/,/replicates/091184f8-4d70-433e-9f05-86916fe0aa15/				
